node_id,sampling_interval_ms,deadband_value,deadband_type,active,keywords
ns=6;s=StarGateway:Shaco.Jinx.CU.fI_abtSD_ZvkjsxVHNQ,100,9,RELATIVE,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fI_nfSQU_hPFuWExpbq,100,88,ABSOLUTE,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fI_sOIzo_OUaLoAwXNT,1000,,,0,[1; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fI_uOozT_bCeGXUzcdv,1000,,,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fI_xcOIl_YoEJSZbzTD,100,88,ABSOLUTE,1,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fJ_efMhz_aHfEUubDNc,500,88,ABSOLUTE,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.fJ_lGsNh_Yqaonzbedr,500,88,ABSOLUTE,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fJ_rdVIf_nxgbEicypl,1000,,,1,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fJ_spaED_gFJpmHzdCP,1000,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fK_LEnPm_lPwXJWVjxN,1000,9,RELATIVE,0,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fK_NByfv_lcpRqaBCwO,500,88,ABSOLUTE,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fK_Vxegj_sbTnoGmldH,1000,88,ABSOLUTE,1,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fK_YVKFo_NpazsUkBKi,1000,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fK_bPFaA_EFNIielbLG,1000,9,RELATIVE,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fK_rBuVy_qPXwRrnyji,100,88,ABSOLUTE,1,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fK_tCmfF_bmDOHVPRpG,1000,88,ABSOLUTE,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fK_yiETQ_MrkIOuFzLb,500,88,ABSOLUTE,0,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fL_PaxSD_xpXRKQleJW,1000,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fL_fEFwu_UYoFupqJMW,100,9,RELATIVE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.fL_vDZso_DGiYwPuyZo,100,9,RELATIVE,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fL_zCwEU_sBXlyPmWaG,100,88,ABSOLUTE,1,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fM_cHGty_OPCXrbLfgQ,100,9,RELATIVE,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fM_vHwfh_KwoAcNrTzU,500,,,0,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fN_GsZOH_YMIbJzWcqe,500,9,RELATIVE,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fN_KhZJs_msILQMANpi,1000,9,RELATIVE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fN_OJDEP_GmrkubwHTi,500,9,RELATIVE,0,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fN_WQvkC_BSuzradELD,1000,88,ABSOLUTE,1,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fN_kKpIj_cCSikoHqnE,1000,9,RELATIVE,0,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fN_pFwnZ_qNKngIYOJQ,1000,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fN_yJndM_kNbDJZGmIP,1000,9,RELATIVE,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fO_FOKbY_cArNdOYWjw,1000,9,RELATIVE,0,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fO_JCIjV_UufmbOdSpJ,100,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fO_PvimV_kLgJXoWaFr,1000,9,RELATIVE,1,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fO_WxFXw_ijGxJTrEXt,500,,,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fO_XIahw_uiXZRakqLp,1000,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fP_FAeWJ_nBIrpiAadt,1000,9,RELATIVE,1,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fP_NurzT_VPsZzBgQTX,500,9,RELATIVE,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fP_dfnVw_IAicSNhqJm,100,9,RELATIVE,1,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fP_rFuak_UOJDRANojq,500,88,ABSOLUTE,0,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fP_sHyhV_qAFWaDkjsC,100,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fP_tLpKT_JdZyTbWhkv,1000,88,ABSOLUTE,1,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fQ_ITiAn_DecMgEGNXK,1000,88,ABSOLUTE,1,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fQ_LTXxP_KEWgkdfVlm,500,88,ABSOLUTE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.fQ_LkTKZ_XDCZPdzFgq,500,9,RELATIVE,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fQ_XHmlF_TJqanOhdom,100,9,RELATIVE,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fQ_jvkAf_FTtSHVmxNi,500,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fQ_wjTLa_aRzGrxntuQ,100,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fR_GcEIh_wxjkQlIhWM,100,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fR_KEcDv_idEjwGSTnW,500,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fR_KMbIP_DqvLHuMEgX,500,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fR_KXaof_IXumlnADCd,100,,,0,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fS_WwjCo_mpLvylFPGi,1000,,,1,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fS_orepJ_VnkASbKeyO,1000,,,1,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fT_IGfqv_oYbsCLmnqS,1000,,,0,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fT_gGDAV_DSsHzAewTG,1000,88,ABSOLUTE,0,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fT_tychB_VdsHEjqRIW,100,88,ABSOLUTE,1,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fT_yoOtG_pikjIHTKmE,500,,,0,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fT_zLWca_yEfMciPVKL,500,88,ABSOLUTE,1,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fU_JHsSv_MHkKQArLhP,100,9,RELATIVE,0,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fU_JnIEK_vANHhyXocI,500,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fU_SCiFf_HnrGSJifkK,500,,,1,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fU_VqClD_hosqLkPTIM,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fU_aQzeo_GtjhOirVmK,500,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fU_xzOUg_gCxSGtlbrv,100,88,ABSOLUTE,1,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fV_IwBRz_BZbDLHMrKR,1000,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fV_LPrTk_hYyVCdDPsE,100,88,ABSOLUTE,1,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fV_MJDsd_vrdnHioeEm,100,9,RELATIVE,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fV_OJLNa_EQWUckPFsr,100,,,0,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fV_PAgzw_eXyVCaHWvi,500,,,1,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fV_zXQoj_UXHQoSrpVk,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fW_AweYI_nDuNlKQbrZ,100,88,ABSOLUTE,1,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fW_BSnyK_KOtTciuYlk,1000,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fW_BVLQI_jrwRstaLoh,100,88,ABSOLUTE,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fW_WtvFn_rTKPwHIupa,1000,,,1,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fW_mJWOi_aqISozvNZC,500,9,RELATIVE,1,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fW_raKCs_lLkODCSRiP,100,9,RELATIVE,0,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fW_rwEPp_rwlTHhsLCZ,1000,88,ABSOLUTE,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.fW_xrQgj_ToLtpVYvhx,500,,,1,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fX_DNViJ_mhRdzxnYTK,500,9,RELATIVE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.fX_EhDPO_bOvEPFHSJW,1000,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fX_JOWXM_qDVflJrGmd,500,,,0,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fX_bUQhS_yrFdJWLaOE,100,88,ABSOLUTE,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fY_ApmvG_JrXfbMBdlP,500,9,RELATIVE,0,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fY_cHovU_FsngoBTqza,500,9,RELATIVE,1,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fY_faJIp_kEWhgmdcwt,100,9,RELATIVE,0,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fY_tWNcM_vOptxBqIaK,500,,,1,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fY_vSbse_iFpgJcNRyA,100,9,RELATIVE,1,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fY_vekRH_MBmzRrtdWj,100,,,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fZ_JIaTy_ieUNIOsLMP,500,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fZ_LyXOu_gpjxVrFeXa,100,,,1,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fZ_OjSiA_sfoHmtyKeu,1000,9,RELATIVE,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fZ_agqKG_bzSVHGAUlR,500,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fZ_qAarm_hUcdsLklND,100,,,0,[1; 2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fa_UFMvB_iBoUmFDNyO,500,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fa_vRpfU_fIObFLkRuj,100,,,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fa_yJPYE_kUHWFqSrwy,100,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fb_DoIWr_iDYTfvLOSe,500,9,RELATIVE,1,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fb_aWlHr_vlASJaDbOG,100,88,ABSOLUTE,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fb_bPrLM_dPaIHCVpDx,100,,,1,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fb_dHtRZ_vTxfrYVCpG,500,88,ABSOLUTE,1,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fb_fDaug_GqeVbrIxOo,500,,,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.fb_iSHAy_pVvdycToEu,500,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fb_jercG_tAkymiDHLn,100,,,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fb_lPWeK_XjQoGWmKvM,1000,,,0,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fb_oidYf_zcsLDbpYQK,100,,,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fb_wEMXW_MHxDLoTkPZ,1000,9,RELATIVE,1,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fc_BYGZq_uAVLnrIhcp,1000,88,ABSOLUTE,0,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fc_TtYjn_CsNLRTFfJr,1000,,,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fc_ZbJBy_dDXRhoYyst,100,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fc_gVPtv_aGWtAiSRvH,1000,9,RELATIVE,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fc_hbySV_WavBCOVALx,1000,88,ABSOLUTE,0,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fc_zcQdU_lkhdWfZqSu,100,9,RELATIVE,1,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fd_ATcEx_KcpCHfOEVY,1000,88,ABSOLUTE,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.fd_IlDwW_OYWdIUANRf,100,9,RELATIVE,1,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fd_Rmaby_zRqxenbrQJ,100,88,ABSOLUTE,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fd_rSGwU_JmGknvIbhT,500,88,ABSOLUTE,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fd_vWDTa_oImsHwFABe,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fd_wgylY_dNDpfWgsBi,500,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fd_wyuZN_zadtwhXvnl,100,,,0,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fd_zAcyt_KMiCdnWmzw,1000,88,ABSOLUTE,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fe_WOFix_vtTpIjJqhB,100,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fe_ZyWmq_ikPmOrowlY,1000,,,1,[1; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fg_RZoqv_lKOHkJmMPd,100,,,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fg_UCMwI_bhTKpZRfsc,100,9,RELATIVE,1,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fg_WLcMr_xklViUDXZW,100,,,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fg_WwYRi_FPDfIWrKkH,100,88,ABSOLUTE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fg_fCkZR_LVClhXyQDA,100,9,RELATIVE,1,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fg_npvaz_ibXKJyjOwk,500,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fh_QZodM_SfELsYMvIt,100,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fh_bFtQR_gPTMUaSjcf,100,9,RELATIVE,1,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fh_juZoM_QsDjbpJRSN,100,9,RELATIVE,0,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fh_vdylN_gpFUhoNvtB,500,9,RELATIVE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fi_ApwLP_OJAImnHiZT,1000,,,1,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fi_MWgOJ_ZWoxpXHmLR,100,9,RELATIVE,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fi_NOaiZ_OVTwFnRSMy,500,,,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fi_VaWeZ_ACpXgBVsJh,1000,88,ABSOLUTE,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fi_VyYDN_cJTwEungSG,500,,,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fi_afbsE_IJOntowUrh,100,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fi_mYDQE_XxLkyMvTHE,500,,,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.fi_wFhqS_avwpngzDAS,500,88,ABSOLUTE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fi_zOhfu_uPIRWqTOcL,1000,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fj_NfjLX_anwHExpItq,1000,88,ABSOLUTE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fj_nxdmj_dHeGawkKXb,100,,,0,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fj_rOTgc_nQPoRWOwpl,1000,88,ABSOLUTE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.fk_MjFDm_BqXIQnCKRA,500,,,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fk_PguWS_ZAHuvhezao,100,9,RELATIVE,1,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fk_RuEsG_fpKQqUiJwT,100,,,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.fk_dpqCD_EFOXUCftjo,1000,,,1,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fk_iyzln_jwByUidzXg,100,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fk_qDwsJ_xLrShDWtBl,500,88,ABSOLUTE,0,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fl_DLrVC_EqhjxVMNni,500,88,ABSOLUTE,0,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fl_VQJMP_iTFsLktrwG,1000,9,RELATIVE,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fl_gaSIv_ecoFYmDJHT,1000,9,RELATIVE,0,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fl_qmjVC_YiUKwWFLVH,500,,,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fl_wRGFQ_cGBhRwjgFI,1000,9,RELATIVE,0,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fm_aZgte_fanSqOKFiR,100,88,ABSOLUTE,1,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fm_dzuDv_WKGmSzJakf,1000,,,0,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fm_hOWdH_uZNlFHsOed,500,9,RELATIVE,1,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fm_mOegV_dVqrXPjwpc,500,,,0,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fn_BfDNx_VHFkCjwvSs,500,,,1,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fn_TUJjb_fcpyvgBina,1000,,,0,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fn_VzSce_fucMngxKwv,100,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fn_laTJe_GYIRWodqMQ,1000,9,RELATIVE,0,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fo_FzOfs_XRvKpotWga,100,9,RELATIVE,1,[1; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fo_NoAfW_DMyTEocVFL,100,88,ABSOLUTE,0,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fo_WBHcP_VSFscxhrQi,1000,,,0,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fo_Yolxt_KJzOHRxXVg,1000,9,RELATIVE,0,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fo_cfqSt_JDWaYhfuoP,500,9,RELATIVE,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.fo_kDFxy_aXlfvNmbcz,500,9,RELATIVE,1,[1; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fp_CAacN_ekiLUHqNQV,1000,,,0,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fp_QZJhD_CtNdezLcZW,500,,,0,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fp_QxbGe_uxtzqEysAp,100,9,RELATIVE,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.fp_TGOsV_PHyisoNkqx,1000,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fp_ZaFnR_gwMzTaqXKv,1000,88,ABSOLUTE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.fp_hiwKC_XPeGyIDNmp,1000,88,ABSOLUTE,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.fp_vAyar_RskGCSwoPJ,100,,,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fq_CgvUM_BkzGHLWaVI,500,9,RELATIVE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fr_FTzOR_wprcARzqXW,100,88,ABSOLUTE,1,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fr_JSGPQ_AmGxvkByij,500,,,1,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fr_KgyRi_ulBinsetZF,500,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fr_OYJoK_nxoESifmIj,100,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fr_QlTya_nzokgdrEHQ,100,88,ABSOLUTE,0,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fr_bzZnA_WOeRGfLgnz,100,9,RELATIVE,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fr_deplj_laCMSxGwZW,500,88,ABSOLUTE,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fr_rFaWw_YsaZDBCElc,100,88,ABSOLUTE,1,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fr_uQvMU_fChutaBeAG,1000,88,ABSOLUTE,0,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fr_ztCiS_wyGWeLAZoK,500,88,ABSOLUTE,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fs_BbvWN_uBAlCLWJIS,100,9,RELATIVE,0,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fs_EugxO_lUtOWmJkRE,500,9,RELATIVE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.fs_HzDuK_uoVKGxDlLq,100,88,ABSOLUTE,0,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fs_NhLJf_EjegFXbktS,1000,,,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fs_RUnfi_WQgaIqHGKX,1000,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fs_UpfFR_viNXZDWRrT,1000,88,ABSOLUTE,0,[1; 2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fs_WGFTM_rvOnsUlHTx,100,9,RELATIVE,1,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.fs_YMXAo_tYAoCdiTeX,500,9,RELATIVE,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.fs_jXpkG_ojvRZtmVBD,100,9,RELATIVE,0,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.ft_AfogH_MOBxEospuh,500,88,ABSOLUTE,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.ft_CTJEY_MgTcuvVSUL,500,,,1,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.ft_DCwYz_seHSaXJObB,500,9,RELATIVE,1,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.ft_GCyLO_xcVBjAZOrH,100,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.ft_bxOPl_iVWXNxgrUz,1000,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fu_GLgiK_IcGqKtBfrg,100,88,ABSOLUTE,1,[3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fu_RFgHI_UjqcgiuwbX,500,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fu_ZPiug_dVHgkSwZIP,500,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fu_akoWC_mMbPlREJKd,500,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fu_aujon_LexcVNkACy,500,,,0,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fu_kRCfU_sfmMwcYKNq,500,9,RELATIVE,1,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fu_myaCO_htVuxsLAjF,1000,88,ABSOLUTE,0,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fu_oCIUw_KhvYdArTjs,100,9,RELATIVE,1,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fu_pvXCS_kfAMuQSbtm,100,9,RELATIVE,0,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fu_rwbJU_HfpBnSblsU,100,88,ABSOLUTE,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.fu_srnuk_uwCLNcPXot,1000,9,RELATIVE,1,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fv_UfvDL_PduGgXTWRH,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fv_efWXG_gkZyPoSJAL,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fv_tRuQP_tUZBWDobaz,100,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fw_RgpYI_JyKoZTBgFG,100,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fw_evShY_adxKBeuiNJ,1000,,,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fw_jnhYB_DEPQYLheNX,1000,,,1,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.fw_lSAiq_MuxwOYtIgn,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.fx_HsfRi_TavdLihmAy,1000,,,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.fx_JWRck_MkEBYQCOxd,100,88,ABSOLUTE,1,[1; 2]
